episode,step,hand_pos_array,cube_pos_array,pillar1_pos_array,pillar2_pos_array,pillar3_pos_array,pillar4_pos_array,destination_pos_array,finger_distance_array,pos_action_array
0,1097,"[0.4520108699798584, -0.2058747112751007, 0.5522868633270264]","[0.49578818678855896, -0.2086169272661209, 0.4152594208717346]","[0.32799217104911804, 1.5724674085504375e-05, 0.47500211000442505]","[0.4300919771194458, 2.1667547116521746e-05, 0.47500309348106384]","[0.5600266456604004, -2.9070681193843484e-05, 0.47500383853912354]","[0.6709994673728943, 0.00010922917863354087, 0.47500306367874146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016885217,"[[2.877134323120117, -1.6999043226242065, -1.8587146997451782, -0.7250036597251892, 1.6828725337982178, -0.2637803852558136, 0.02500000037252903, 0.02500000037252903]]"
0,1098,"[0.4520149230957031, -0.2058723121881485, 0.5522812604904175]","[0.495784193277359, -0.20861473679542542, 0.41526660323143005]","[0.3279602825641632, 3.823040606221184e-05, 0.47500330209732056]","[0.4300795793533325, 3.835855022771284e-05, 0.4750005304813385]","[0.5600466132164001, 7.853424904169515e-06, 0.47500288486480713]","[0.6710273027420044, 7.499126513721421e-05, 0.47500336170196533]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016891563,"[[2.877138137817383, -1.6999136209487915, -1.8587300777435303, -0.7249706983566284, 1.682875633239746, -0.26377108693122864, 0.02500000037252903, 0.02500000037252903]]"
0,1099,"[0.45201992988586426, -0.20586824417114258, 0.5522826910018921]","[0.49578890204429626, -0.2086143046617508, 0.4152697026729584]","[0.3279927670955658, 3.354339423822239e-05, 0.47500312328338623]","[0.4301019310951233, 5.5706299463054165e-05, 0.4750041961669922]","[0.560050368309021, -1.1891772373928688e-05, 0.4750005900859833]","[0.6709959506988525, 8.967994654085487e-05, 0.47500306367874146]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",0.016889045,"[[2.877143621444702, -1.6999188661575317, -1.8587431907653809, -0.7249335050582886, 1.6828787326812744, -0.26376456022262573, 0.02500000037252903, 0.02500000037252903]]"
0,1100,"[0.4520229995250702, -0.20586560666561127, 0.552282452583313]","[0.4957909882068634, -0.20861384272575378, 0.4152703881263733]","[0.32798612117767334, 1.7029757145792246e-05, 0.4750005304813385]","[0.4300805330276489, 1.595131470821798e-05, 0.4750039875507355]","[0.5600248575210571, -2.2003954654792324e-05, 0.4750041365623474]","[0.6710080504417419, 0.00010272713552694768, 0.4750004708766937]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016887002,"[[2.877147912979126, -1.6999232769012451, -1.8587578535079956, -0.7248997688293457, 1.6828804016113281, -0.2637578845024109, 0.02500000037252903, 0.02500000037252903]]"
0,1101,"[0.45202454924583435, -0.2058642953634262, 0.5522785782814026]","[0.49579232931137085, -0.20861530303955078, 0.41526901721954346]","[0.3279612958431244, 4.200432886136696e-05, 0.47500428557395935]","[0.43008339405059814, 5.3660638513974845e-05, 0.4750017821788788]","[0.5600569248199463, 1.03334677987732e-05, 0.4750039875507355]","[0.671025276184082, 7.24702185834758e-05, 0.4750041961669922]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.01688703,"[[2.8771510124206543, -1.699927568435669, -1.8587735891342163, -0.7248709797859192, 1.6828808784484863, -0.2637506425380707, 0.02500000037252903, 0.02500000037252903]]"
0,1102,"[0.452025443315506, -0.20586350560188293, 0.5522738695144653]","[0.4957931637763977, -0.2086176723241806, 0.41526687145233154]","[0.32799988985061646, 1.9630828319350258e-05, 0.4750033915042877]","[0.43010228872299194, 4.31245171057526e-05, 0.4750039875507355]","[0.5600439310073853, -2.4946071789599955e-05, 0.4750014543533325]","[0.6709914207458496, 0.0001051628278219141, 0.47500360012054443]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016887845,"[[2.8771536350250244, -1.6999320983886719, -1.8587894439697266, -0.7248446941375732, 1.6828807592391968, -0.26374351978302, 0.02500000037252903, 0.02500000037252903]]"
0,1103,"[0.4520263969898224, -0.20586268603801727, 0.5522692203521729]","[0.4957939088344574, -0.20861974358558655, 0.41526496410369873]","[0.32797080278396606, 2.3781733034411445e-05, 0.4750012755393982]","[0.4300777018070221, 1.956692722160369e-05, 0.4750034213066101]","[0.5600312352180481, -5.637793947244063e-06, 0.47500360012054443]","[0.6710237860679626, 9.072534157894552e-05, 0.4750014543533325]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016888633,"[[2.8771560192108154, -1.6999362707138062, -1.8588043451309204, -0.7248194813728333, 1.6828808784484863, -0.26373666524887085, 0.02500000037252903, 0.02500000037252903]]"
0,1104,"[0.45202749967575073, -0.20586170256137848, 0.5522653460502625]","[0.49579474329948425, -0.20862136781215668, 0.415263295173645]","[0.3279706537723541, 4.267224358045496e-05, 0.4750038981437683]","[0.4300931990146637, 5.9585181588772684e-05, 0.47500312328338623]","[0.5600577592849731, 3.9632323023397475e-06, 0.47500306367874146]","[0.6710137128829956, 7.46193909435533e-05, 0.47500407695770264]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889196,"[[2.8771586418151855, -1.6999399662017822, -1.8588182926177979, -0.7247950434684753, 1.6828809976577759, -0.2637304961681366, 0.02500000037252903, 0.02500000037252903]]"
0,1105,"[0.45202866196632385, -0.2058606743812561, 0.5522629618644714]","[0.495795875787735, -0.20862241089344025, 0.41526228189468384]","[0.32800501585006714, 1.090949444915168e-05, 0.4750049114227295]","[0.4300963580608368, 3.192313670297153e-05, 0.47500306367874146]","[0.5600302219390869, -2.770837818388827e-05, 0.47500309348106384]","[0.6709915399551392, 0.000113270478323102, 0.4750046730041504]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889554,"[[2.8771610260009766, -1.6999435424804688, -1.8588316440582275, -0.7247704267501831, 1.6828811168670654, -0.2637247145175934, 0.02500000037252903, 0.02500000037252903]]"
0,1106,"[0.4520294666290283, -0.20585983991622925, 0.5522609949111938]","[0.4957970380783081, -0.20862312614917755, 0.4152618646621704]","[0.32795950770378113, 3.4774362575262785e-05, 0.47500288486480713]","[0.4300788640975952, 2.4629203835502267e-05, 0.47500184178352356]","[0.5600392818450928, 1.3383469195105135e-06, 0.4750029742717743]","[0.6710288524627686, 7.813909178366885e-05, 0.4750027656555176]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889537,"[[2.8771631717681885, -1.6999461650848389, -1.85884428024292, -0.7247467637062073, 1.682881236076355, -0.26371920108795166, 0.02500000037252903, 0.02500000037252903]]"
0,1107,"[0.45203009247779846, -0.20585927367210388, 0.5522593855857849]","[0.4957979917526245, -0.20862378180027008, 0.415261447429657]","[0.3279871344566345, 3.550216933945194e-05, 0.47500327229499817]","[0.4300967752933502, 6.310611934168264e-05, 0.4750039577484131]","[0.5600554943084717, -9.268424037145451e-07, 0.4750005900859833]","[0.6709999442100525, 8.761400385992602e-05, 0.4750031530857086]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",0.016889399,"[[2.8771650791168213, -1.6999481916427612, -1.8588567972183228, -0.7247239947319031, 1.682881236076355, -0.2637138068675995, 0.02500000037252903, 0.02500000037252903]]"
0,1108,"[0.45203033089637756, -0.20585878193378448, 0.552257776260376]","[0.49579885601997375, -0.20862442255020142, 0.4152609705924988]","[0.32799360156059265, 1.4480048776022159e-05, 0.4750029444694519]","[0.43009257316589355, 2.3245822376338765e-05, 0.47500279545783997]","[0.5600265860557556, -2.908445276261773e-05, 0.47500383853912354]","[0.6710029244422913, 0.0001056596520356834, 0.4750005602836609]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889308,"[[2.877166748046875, -1.699950098991394, -1.8588688373565674, -0.7247023582458496, 1.6828809976577759, -0.2637085020542145, 0.02500000037252903, 0.02500000037252903]]"
0,1109,"[0.4520303010940552, -0.2058584988117218, 0.5522562861442566]","[0.49579957127571106, -0.20862501859664917, 0.41526052355766296]","[0.3279603123664856, 3.8572623452637345e-05, 0.47500336170196533]","[0.43007969856262207, 3.6671815905719995e-05, 0.4750005304813385]","[0.5600466728210449, 7.889536391303409e-06, 0.4750029146671295]","[0.6710289120674133, 7.244173320941627e-05, 0.4750038683414459]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.01688929,"[[2.8771684169769287, -1.6999515295028687, -1.858880639076233, -0.724681556224823, 1.6828807592391968, -0.2637033760547638, 0.02500000037252903, 0.02500000037252903]]"
0,1110,"[0.4520303010940552, -0.2058579921722412, 0.5522547364234924]","[0.4958002269268036, -0.20862549543380737, 0.41526010632514954]","[0.3279919922351837, 3.3794131013564765e-05, 0.4750031530857086]","[0.4301012456417084, 5.674528074450791e-05, 0.4750043749809265]","[0.560050368309021, -1.1944438483624253e-05, 0.4750005900859833]","[0.6709926128387451, 9.759316890267655e-05, 0.4750032126903534]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889304,"[[2.8771698474884033, -1.6999526023864746, -1.8588920831680298, -0.7246620655059814, 1.682880163192749, -0.2636986970901489, 0.02500000037252903, 0.02500000037252903]]"
0,1111,"[0.452030211687088, -0.2058577984571457, 0.5522533059120178]","[0.49580079317092896, -0.2086258828639984, 0.4152599275112152]","[0.32798704504966736, 1.7000926163746044e-05, 0.4750005602836609]","[0.4300805926322937, 1.5507617717958055e-05, 0.47500404715538025]","[0.5600248575210571, -2.1962208847980946e-05, 0.4750041365623474]","[0.6710153818130493, 9.872297232504934e-05, 0.47500044107437134]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016889287,"[[2.877171754837036, -1.6999531984329224, -1.858903169631958, -0.7246432900428772, 1.6828794479370117, -0.2636938989162445, 0.02500000037252903, 0.02500000037252903]]"
0,1112,"[0.45203015208244324, -0.20585739612579346, 0.5522521138191223]","[0.4958013892173767, -0.20862634479999542, 0.4152595102787018]","[0.32796066999435425, 4.187510421616025e-05, 0.47500425577163696]","[0.4300822615623474, 5.210590097703971e-05, 0.4750015139579773]","[0.5600568652153015, 1.02689336927142e-05, 0.4750039875507355]","[0.6710206270217896, 7.137011562008411e-05, 0.4750041663646698]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889315,"[[2.8771731853485107, -1.6999541521072388, -1.8589142560958862, -0.7246249914169312, 1.682878851890564, -0.2636895477771759, 0.02500000037252903, 0.02500000037252903]]"
0,1113,"[0.45202988386154175, -0.20585715770721436, 0.5522509217262268]","[0.4958018362522125, -0.20862671732902527, 0.4152592718601227]","[0.327999472618103, 2.066839806502685e-05, 0.47500333189964294]","[0.4301005005836487, 3.9342728996416554e-05, 0.47500360012054443]","[0.56004399061203, -2.4818167730700225e-05, 0.47500142455101013]","[0.6709925532341003, 0.0001071663573384285, 0.4750039577484131]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889255,"[[2.8771746158599854, -1.6999541521072388, -1.8589248657226562, -0.7246077656745911, 1.6828783750534058, -0.2636852562427521, 0.02500000037252903, 0.02500000037252903]]"
0,1114,"[0.4520294666290283, -0.20585696399211884, 0.5522500276565552]","[0.49580228328704834, -0.20862700045108795, 0.4152590334415436]","[0.32797205448150635, 2.307415343238972e-05, 0.47500112652778625]","[0.43007892370224, 2.1536165149882436e-05, 0.4750030040740967]","[0.5600311756134033, -5.765316018369049e-06, 0.4750036299228668]","[0.6710279583930969, 8.830570732243359e-05, 0.475001722574234]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889237,"[[2.877176284790039, -1.6999547481536865, -1.8589351177215576, -0.7245906591415405, 1.682877540588379, -0.2636810839176178, 0.02500000037252903, 0.02500000037252903]]"
0,1115,"[0.45202910900115967, -0.20585665106773376, 0.5522489547729492]","[0.495802640914917, -0.2086273431777954, 0.4152587950229645]","[0.32796940207481384, 4.3010004446841776e-05, 0.4750038981437683]","[0.4300934970378876, 5.969858102616854e-05, 0.475003182888031]","[0.5600576996803284, 3.975559593527578e-06, 0.47500306367874146]","[0.6710031628608704, 8.223234908655286e-05, 0.4750034213066101]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",0.016889222,"[[2.8771774768829346, -1.699954867362976, -1.8589450120925903, -0.7245749235153198, 1.6828769445419312, -0.2636772096157074, 0.02500000037252903, 0.02500000037252903]]"
0,1116,"[0.4520287811756134, -0.20585642755031586, 0.5522480010986328]","[0.49580299854278564, -0.2086276412010193, 0.415258526802063]","[0.32800528407096863, 1.1093416105723009e-05, 0.47500497102737427]","[0.4300960898399353, 3.077248766203411e-05, 0.47500303387641907]","[0.5600302815437317, -2.7718922865460627e-05, 0.47500309348106384]","[0.6709994673728943, 0.00010928474512184039, 0.47500306367874146]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889175,"[[2.87717866897583, -1.6999547481536865, -1.8589547872543335, -0.7245595455169678, 1.6828761100769043, -0.2636733949184418, 0.02500000037252903, 0.02500000037252903]]"
0,1117,"[0.4520282745361328, -0.20585621893405914, 0.5522472262382507]","[0.4958032965660095, -0.20862789452075958, 0.4152583181858063]","[0.32795950770378113, 3.4471519029466435e-05, 0.4750029146671295]","[0.43007892370224, 2.576730912551284e-05, 0.4750005602836609]","[0.560039222240448, 1.3280509847390931e-06, 0.4750029742717743]","[0.6710273623466492, 7.49155951780267e-05, 0.47500336170196533]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889248,"[[2.8771800994873047, -1.6999549865722656, -1.8589640855789185, -0.7245448231697083, 1.682875394821167, -0.26366978883743286, 0.02500000037252903, 0.02500000037252903]]"
0,1118,"[0.4520277976989746, -0.20585602521896362, 0.5522461533546448]","[0.4958036243915558, -0.2086281180381775, 0.41525813937187195]","[0.3279869556427002, 3.577343886718154e-05, 0.47500330209732056]","[0.43009671568870544, 6.288887379923835e-05, 0.4750039577484131]","[0.5600554347038269, -8.88680006028153e-07, 0.4750005900859833]","[0.6709957718849182, 8.97170539246872e-05, 0.47500306367874146]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889274,"[[2.8771815299987793, -1.699954628944397, -1.8589731454849243, -0.7245307564735413, 1.6828744411468506, -0.26366615295410156, 0.02500000037252903, 0.02500000037252903]]"
0,1119,"[0.45202746987342834, -0.2058558166027069, 0.552245557308197]","[0.4958038628101349, -0.2086283564567566, 0.41525799036026]","[0.32799389958381653, 1.4234616173780523e-05, 0.4750029444694519]","[0.4300919771194458, 2.1693262169719674e-05, 0.47500309348106384]","[0.5600266456604004, -2.912633317464497e-05, 0.47500383853912354]","[0.6710081100463867, 0.00010278211266268045, 0.4750004708766937]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016889231,"[[2.877182722091675, -1.6999543905258179, -1.8589818477630615, -0.7245171666145325, 1.6828737258911133, -0.2636626958847046, 0.02500000037252903, 0.02500000037252903]]"
0,1120,"[0.45202696323394775, -0.20585563778877258, 0.5522449612617493]","[0.495804101228714, -0.20862853527069092, 0.41525784134864807]","[0.3279602825641632, 3.8541911635547876e-05, 0.47500336170196533]","[0.4300795793533325, 3.832263973890804e-05, 0.4750005304813385]","[0.5600464344024658, 7.861590347602032e-06, 0.4750029146671295]","[0.6710251569747925, 7.250970520544797e-05, 0.4750041961669922]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889168,"[[2.8771841526031494, -1.6999542713165283, -1.8589903116226196, -0.7245041131973267, 1.6828728914260864, -0.26365959644317627, 0.02500000037252903, 0.02500000037252903]]"
0,1121,"[0.45202648639678955, -0.20585548877716064, 0.5522443056106567]","[0.4958043396472931, -0.2086285948753357, 0.4152577817440033]","[0.3279918432235718, 3.3741933293640614e-05, 0.4750031530857086]","[0.4301019012928009, 5.574480746872723e-05, 0.4750041961669922]","[0.5600504875183105, -1.1803243978647515e-05, 0.4750005900859833]","[0.6709914207458496, 0.00010531501175137237, 0.47500360012054443]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889168,"[[2.877185344696045, -1.6999540328979492, -1.8589986562728882, -0.7244913578033447, 1.6828721761703491, -0.2636563181877136, 0.02500000037252903, 0.02500000037252903]]"
0,1122,"[0.45202624797821045, -0.20585495233535767, 0.5522434115409851]","[0.4958045780658722, -0.208628848195076, 0.4152574837207794]","[0.32798710465431213, 1.7070606190827675e-05, 0.4750005602836609]","[0.4300805628299713, 1.5907447959762067e-05, 0.4750039875507355]","[0.5600248575210571, -2.2064585209591314e-05, 0.4750041365623474]","[0.671023964881897, 9.053159737959504e-05, 0.4750014841556549]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889153,"[[2.8771862983703613, -1.6999534368515015, -1.859006643295288, -0.7244797348976135, 1.6828714609146118, -0.2636535167694092, 0.02500000037252903, 0.02500000037252903]]"
0,1123,"[0.45202577114105225, -0.2058548480272293, 0.5522426962852478]","[0.4958048462867737, -0.2086290419101715, 0.41525736451148987]","[0.32796064019203186, 4.183995770290494e-05, 0.47500425577163696]","[0.430083304643631, 5.363576201489195e-05, 0.4750017523765564]","[0.5600568652153015, 1.0331366866012104e-05, 0.4750039875507355]","[0.6710135340690613, 7.478002225980163e-05, 0.47500407695770264]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",0.016889285,"[[2.877187728881836, -1.6999530792236328, -1.8590141534805298, -0.7244682908058167, 1.682870626449585, -0.26365065574645996, 0.02500000037252903, 0.02500000037252903]]"
0,1124,"[0.45202532410621643, -0.2058546096086502, 0.5522419214248657]","[0.4958049952983856, -0.20862911641597748, 0.4152573347091675]","[0.3279993534088135, 2.080365811707452e-05, 0.47500330209732056]","[0.43009963631629944, 3.7072353734401986e-05, 0.4750033915042877]","[0.5600439310073853, -2.477339694451075e-05, 0.4750014543533325]","[0.6709915995597839, 0.0001132419565692544, 0.4750046730041504]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.01688924,"[[2.8771889209747314, -1.699952483177185, -1.8590213060379028, -0.7244575619697571, 1.6828699111938477, -0.26364800333976746, 0.02500000037252903, 0.02500000037252903]]"
0,1125,"[0.4520249366760254, -0.20585428178310394, 0.5522417426109314]","[0.49580517411231995, -0.20862919092178345, 0.4152572751045227]","[0.32797229290008545, 2.3008600692264736e-05, 0.47500109672546387]","[0.43007832765579224, 2.149765714420937e-05, 0.4750030040740967]","[0.5600311756134033, -5.799573045806028e-06, 0.4750036299228668]","[0.6710287928581238, 7.80651462264359e-05, 0.4750027656555176]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016889194,"[[2.877189874649048, -1.6999521255493164, -1.8590288162231445, -0.7244464159011841, 1.6828693151474, -0.2636452615261078, 0.02500000037252903, 0.02500000037252903]]"
0,1126,"[0.45202451944351196, -0.2058541476726532, 0.5522410869598389]","[0.4958053231239319, -0.2086293250322342, 0.41525718569755554]","[0.32796919345855713, 4.2984938772860914e-05, 0.4750038981437683]","[0.4300941526889801, 5.966556636849418e-05, 0.47500327229499817]","[0.5600577592849731, 3.969211320509203e-06, 0.47500306367874146]","[0.6709999442100525, 8.767059625824913e-05, 0.4750031530857086]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016889133,"[[2.8771910667419434, -1.6999515295028687, -1.859035611152649, -0.7244364023208618, 1.682868480682373, -0.2636427581310272, 0.02500000037252903, 0.02500000037252903]]"
0,1127,"[0.45202407240867615, -0.2058538943529129, 0.5522404909133911]","[0.4958055019378662, -0.2086295783519745, 0.41525691747665405]","[0.3280053734779358, 1.1205824193893932e-05, 0.47500497102737427]","[0.43009573221206665, 3.057068897760473e-05, 0.4750029742717743]","[0.5600302815437317, -2.7703379601007327e-05, 0.47500309348106384]","[0.6710029244422913, 0.00010565762931946665, 0.4750005304813385]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016889224,"[[2.8771920204162598, -1.699951171875, -1.8590421676635742, -0.7244266867637634, 1.6828675270080566, -0.26364031434059143, 0.02500000037252903, 0.02500000037252903]]"
0,1128,"[0.4520236551761627, -0.20585355162620544, 0.5522401928901672]","[0.49580562114715576, -0.20862965285778046, 0.4152568280696869]","[0.32795947790145874, 3.433204619796015e-05, 0.4750029146671295]","[0.43007907271385193, 2.5861980248009786e-05, 0.4750005602836609]","[0.560039222240448, 1.322848675044952e-06, 0.4750029742717743]","[0.6710289716720581, 7.24262063158676e-05, 0.4750038683414459]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016889222,"[[2.8771932125091553, -1.6999508142471313, -1.8590487241744995, -0.7244170904159546, 1.6828666925430298, -0.2636379599571228, 0.02500000037252903, 0.02500000037252903]]"
0,1129,"[0.45202329754829407, -0.20585337281227112, 0.5522396564483643]","[0.4958057701587677, -0.20862972736358643, 0.4152568280696869]","[0.32798680663108826, 3.5862445656675845e-05, 0.47500333189964294]","[0.43009665608406067, 6.29462010692805e-05, 0.4750039577484131]","[0.5600554943084717, -9.093346307054162e-07, 0.4750005900859833]","[0.6709926128387451, 9.754624625202268e-05, 0.4750032424926758]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.01688916,"[[2.8771941661834717, -1.6999499797821045, -1.8590549230575562, -0.7244081497192383, 1.682866096496582, -0.2636357843875885, 0.02500000037252903, 0.02500000037252903]]"
0,1130,"[0.4520229995250702, -0.20585304498672485, 0.552239179611206]","[0.49580585956573486, -0.2086298167705536, 0.41525670886039734]","[0.3279940187931061, 1.4155493772705086e-05, 0.4750029444694519]","[0.4300921857357025, 2.1733445464633405e-05, 0.47500309348106384]","[0.5600265860557556, -2.9119488317519426e-05, 0.4750038683414459]","[0.6710153818130493, 9.870300709735602e-05, 0.47500044107437134]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016889235,"[[2.877195119857788, -1.6999493837356567, -1.8590610027313232, -0.7243996262550354, 1.6828655004501343, -0.2636338174343109, 0.02500000037252903, 0.02500000037252903]]"
0,1131,"[0.45202261209487915, -0.20585288107395172, 0.5522388219833374]","[0.4958060085773468, -0.20862990617752075, 0.41525667905807495]","[0.327960342168808, 3.851561632473022e-05, 0.47500336170196533]","[0.43007948994636536, 3.820146594080143e-05, 0.4750005006790161]","[0.5600466132164001, 7.939205715956632e-06, 0.4750029146671295]","[0.6710206866264343, 7.13851914042607e-05, 0.4750041663646698]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.01688922,"[[2.877239465713501, -1.6995112895965576, -1.8586734533309937, -0.7251530885696411, 1.6828484535217285, -0.26358655095100403, 0.02500000037252903, 0.02500000037252903]]"
0,1132,"[0.45201972126960754, -0.20584969222545624, 0.5522493720054626]","[0.4958023130893707, -0.2086256891489029, 0.4152608811855316]","[0.3279916048049927, 3.3695345337037e-05, 0.4750031530857086]","[0.4301019012928009, 5.5771484767319635e-05, 0.4750041961669922]","[0.5600504279136658, -1.1967509635724127e-05, 0.4750005900859833]","[0.6709925532341003, 0.0001071213191607967, 0.4750039577484131]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016888022,"[[2.8773350715637207, -1.6985608339309692, -1.857805848121643, -0.726844847202301, 1.6828118562698364, -0.263486385345459, 0.02500000037252903, 0.02500000037252903]]"
0,1133,"[0.4520106315612793, -0.20583967864513397, 0.552288293838501]","[0.4957905113697052, -0.20860925316810608, 0.4152769446372986]","[0.3279871940612793, 1.7213893443113193e-05, 0.4750005900859833]","[0.4300805330276489, 1.587843507877551e-05, 0.4750039875507355]","[0.5600247979164124, -2.195032539020758e-05, 0.4750041365623474]","[0.6710278391838074, 8.845847332850099e-05, 0.475001722574234]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",0.016881803,"[[2.8774964809417725, -1.6969616413116455, -1.8563214540481567, -0.7297515273094177, 1.6827501058578491, -0.2633199393749237, 0.02500000037252903, 0.02500000037252903]]"
0,1134,"[0.45198965072631836, -0.20582084357738495, 0.5523785352706909]","[0.49575310945510864, -0.20859555900096893, 0.4153341054916382]","[0.3279606103897095, 4.175742651568726e-05, 0.47500425577163696]","[0.43008336424827576, 5.3722069424111396e-05, 0.4750017523765564]","[0.5600568652153015, 1.0307499906048179e-05, 0.4750039875507355]","[0.6710032820701599, 8.211284875869751e-05, 0.4750034213066101]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.016883075,"[[2.8777356147766113, -1.6945738792419434, -1.8540704250335693, -0.7341628670692444, 1.6826543807983398, -0.2630721628665924, 0.02500000037252903, 0.02500000037252903]]"
0,1135,"[0.4519485831260681, -0.2057935744524002, 0.5525521039962769]","[0.49566349387168884, -0.20860116183757782, 0.4154435396194458]","[0.32799920439720154, 2.1026487956987694e-05, 0.47500327229499817]","[0.43009960651397705, 3.7012672692071646e-05, 0.4750033915042877]","[0.5600438714027405, -2.496326487744227e-05, 0.4750014543533325]","[0.6709994673728943, 0.00010917814506683499, 0.47500306367874146]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",0.016881203,"[[2.8780531883239746, -1.6913639307022095, -1.8509917259216309, -0.7401865720748901, 1.682518482208252, -0.26273778080940247, 0.02500000037252903, 0.02500000037252903]]"
0,1136,"[0.45188450813293457, -0.20575091242790222, 0.5528402924537659]","[0.4955761730670929, -0.2085474580526352, 0.41571542620658875]","[0.3279726803302765, 2.284948277520016e-05, 0.4750010669231415]","[0.43007826805114746, 2.1455456590047106e-05, 0.4750030040740967]","[0.5600312352180481, -5.566673280554824e-06, 0.47500360012054443]","[0.6710273027420044, 7.501292566303164e-05, 0.47500336170196533]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016875193,"[[2.8784525394439697, -1.6873042583465576, -1.8470221757888794, -0.7479233145713806, 1.6823502779006958, -0.26231256127357483, 0.02500000037252903, 0.02500000037252903]]"
0,1137,"[0.4518016278743744, -0.20568495988845825, 0.5532984733581543]","[0.49540773034095764, -0.2084624469280243, 0.4161593019962311]","[0.32796889543533325, 4.30550062446855e-05, 0.4750038981437683]","[0.4300941824913025, 5.970062920823693e-05, 0.47500330209732056]","[0.5600578784942627, 3.964256393373944e-06, 0.47500306367874146]","[0.6709961295127869, 8.963543950812891e-05, 0.47500309348106384]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",0.01687526,"[[2.8789360523223877, -1.6824305057525635, -1.8421292304992676, -0.7573440074920654, 1.682150959968567, -0.26180577278137207, 0.02500000037252903, 0.02500000037252903]]"
0,1138,"[0.4516963064670563, -0.2055940479040146, 0.5539661645889282]","[0.49524441361427307, -0.20835617184638977, 0.4167977273464203]","[0.32800036668777466, 1.6011075786082074e-05, 0.4750039279460907]","[0.4300957918167114, 3.057794310734607e-05, 0.4750029742717743]","[0.5600301623344421, -2.767682781268377e-05, 0.47500312328338623]","[0.6710078716278076, 0.00010268522601108998, 0.4750005006790161]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",0.016874928,"[[2.879488468170166, -1.676896572113037, -1.8363914489746094, -0.7682255506515503, 1.6819251775741577, -0.2612314820289612, 0.02500000037252903, 0.02500000037252903]]"
0,1139,"[0.4515669643878937, -0.2054785192012787, 0.5548723936080933]","[0.4950379431247711, -0.20822177827358246, 0.4176884591579437]","[0.32796236872673035, 2.7822468837257475e-05, 0.47500208020210266]","[0.43007901310920715, 2.5878714950522408e-05, 0.4750005602836609]","[0.5600392818450928, 1.356917891826015e-06, 0.4750029742717743]","[0.6710253953933716, 7.25611753296107e-05, 0.4750041961669922]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",0.016874997,"[[2.880105972290039, -1.6707655191421509, -1.8297996520996094, -0.780502438545227, 1.6816731691360474, -0.26059454679489136, 0.02500000037252903, 0.02500000037252903]]"
